Image_path,Label
CelebA_Spoof\Data\train\9865\spoof\324554.jpg,1
CelebA_Spoof\Data\train\9865\spoof\334246.jpg,1
CelebA_Spoof\Data\train\9865\spoof\343827.jpg,1
CelebA_Spoof\Data\train\9865\spoof\346777.jpg,1
CelebA_Spoof\Data\train\9865\spoof\351249.jpg,1
CelebA_Spoof\Data\train\9865\spoof\357115.jpg,1
CelebA_Spoof\Data\train\9865\spoof\357389.jpg,1
CelebA_Spoof\Data\train\9865\spoof\364277.jpg,1
CelebA_Spoof\Data\train\9865\spoof\377643.jpg,1
CelebA_Spoof\Data\train\9865\spoof\383425.jpg,1
CelebA_Spoof\Data\train\9865\spoof\388830.jpg,1
CelebA_Spoof\Data\train\9865\spoof\399808.jpg,1
CelebA_Spoof\Data\train\9865\spoof\416812.jpg,1
CelebA_Spoof\Data\train\9865\spoof\419803.jpg,1
CelebA_Spoof\Data\train\9865\spoof\421210.jpg,1
CelebA_Spoof\Data\train\9865\spoof\438008.jpg,1
CelebA_Spoof\Data\train\9865\spoof\439014.jpg,1
CelebA_Spoof\Data\train\9865\spoof\445808.jpg,1
CelebA_Spoof\Data\train\9865\spoof\446822.jpg,1
CelebA_Spoof\Data\train\9865\spoof\457682.jpg,1
CelebA_Spoof\Data\train\9865\spoof\464126.jpg,1
CelebA_Spoof\Data\train\9865\spoof\473538.jpg,1
CelebA_Spoof\Data\train\9865\spoof\484701.jpg,1
CelebA_Spoof\Data\train\9866\spoof\004166.jpg,1
CelebA_Spoof\Data\train\9866\spoof\020600.jpg,1
CelebA_Spoof\Data\train\9866\spoof\023948.jpg,1
CelebA_Spoof\Data\train\9866\spoof\025793.jpg,1
CelebA_Spoof\Data\train\9866\spoof\029021.jpg,1
CelebA_Spoof\Data\train\9866\spoof\036435.jpg,1
CelebA_Spoof\Data\train\9866\spoof\040957.jpg,1
CelebA_Spoof\Data\train\9866\spoof\048146.jpg,1
CelebA_Spoof\Data\train\9866\spoof\049784.jpg,1
CelebA_Spoof\Data\train\9866\spoof\056004.jpg,1
CelebA_Spoof\Data\train\9866\spoof\056281.jpg,1
CelebA_Spoof\Data\train\9866\spoof\070768.jpg,1
CelebA_Spoof\Data\train\9866\spoof\079808.jpg,1
CelebA_Spoof\Data\train\9866\spoof\083002.jpg,1
CelebA_Spoof\Data\train\9866\spoof\084157.jpg,1
CelebA_Spoof\Data\train\9866\spoof\089399.jpg,1
CelebA_Spoof\Data\train\9866\spoof\097600.jpg,1
CelebA_Spoof\Data\train\9866\spoof\114356.jpg,1
CelebA_Spoof\Data\train\9866\spoof\116505.jpg,1
CelebA_Spoof\Data\train\9866\spoof\119843.jpg,1
CelebA_Spoof\Data\train\9866\spoof\122511.jpg,1
CelebA_Spoof\Data\train\9866\spoof\122884.jpg,1
CelebA_Spoof\Data\train\9866\spoof\127005.jpg,1
CelebA_Spoof\Data\train\9866\spoof\128963.jpg,1
CelebA_Spoof\Data\train\9866\spoof\129874.jpg,1
CelebA_Spoof\Data\train\9866\spoof\137571.jpg,1
CelebA_Spoof\Data\train\9866\spoof\138952.jpg,1
CelebA_Spoof\Data\train\9866\spoof\152884.jpg,1
CelebA_Spoof\Data\train\9866\spoof\157817.jpg,1
CelebA_Spoof\Data\train\9866\spoof\162080.jpg,1
CelebA_Spoof\Data\train\9866\spoof\165042.jpg,1
CelebA_Spoof\Data\train\9866\spoof\171800.jpg,1
CelebA_Spoof\Data\train\9866\spoof\174025.jpg,1
CelebA_Spoof\Data\train\9866\spoof\176905.jpg,1
CelebA_Spoof\Data\train\9866\spoof\190048.jpg,1
CelebA_Spoof\Data\train\9866\spoof\191469.jpg,1
CelebA_Spoof\Data\train\9866\spoof\193505.jpg,1
CelebA_Spoof\Data\train\9866\spoof\198978.jpg,1
CelebA_Spoof\Data\train\9866\spoof\200911.jpg,1
CelebA_Spoof\Data\train\9866\spoof\204428.jpg,1
CelebA_Spoof\Data\train\9866\spoof\223632.jpg,1
CelebA_Spoof\Data\train\9866\spoof\224220.jpg,1
CelebA_Spoof\Data\train\9866\spoof\229796.jpg,1
CelebA_Spoof\Data\train\9866\spoof\247137.jpg,1
CelebA_Spoof\Data\train\9866\spoof\247339.jpg,1
CelebA_Spoof\Data\train\9866\spoof\255380.jpg,1
CelebA_Spoof\Data\train\9866\spoof\273146.jpg,1
CelebA_Spoof\Data\train\9866\spoof\275805.jpg,1
CelebA_Spoof\Data\train\9866\spoof\280687.jpg,1
CelebA_Spoof\Data\train\9866\spoof\284641.jpg,1
CelebA_Spoof\Data\train\9866\spoof\288397.jpg,1
CelebA_Spoof\Data\train\9866\spoof\288620.jpg,1
CelebA_Spoof\Data\train\9866\spoof\291222.jpg,1
CelebA_Spoof\Data\train\9866\spoof\295907.jpg,1
CelebA_Spoof\Data\train\9866\spoof\297678.jpg,1
CelebA_Spoof\Data\train\9866\spoof\298494.jpg,1
CelebA_Spoof\Data\train\9866\spoof\300024.jpg,1
CelebA_Spoof\Data\train\9866\spoof\302955.jpg,1
CelebA_Spoof\Data\train\9866\spoof\304153.jpg,1
CelebA_Spoof\Data\train\9866\spoof\310729.jpg,1
CelebA_Spoof\Data\train\9866\spoof\321311.jpg,1
CelebA_Spoof\Data\train\9866\spoof\323050.jpg,1
CelebA_Spoof\Data\train\9866\spoof\333458.jpg,1
CelebA_Spoof\Data\train\9866\spoof\338994.jpg,1
CelebA_Spoof\Data\train\9866\spoof\353145.jpg,1
CelebA_Spoof\Data\train\9866\spoof\370588.jpg,1
CelebA_Spoof\Data\train\9866\spoof\398621.jpg,1
CelebA_Spoof\Data\train\9866\spoof\410180.jpg,1
CelebA_Spoof\Data\train\9866\spoof\410358.jpg,1
CelebA_Spoof\Data\train\9866\spoof\424016.jpg,1
CelebA_Spoof\Data\train\9866\spoof\455415.jpg,1
CelebA_Spoof\Data\train\9866\spoof\455488.jpg,1
CelebA_Spoof\Data\train\9866\spoof\461456.jpg,1
CelebA_Spoof\Data\train\9866\spoof\466956.jpg,1
CelebA_Spoof\Data\train\9866\spoof\469909.jpg,1
CelebA_Spoof\Data\train\9866\spoof\471210.jpg,1
CelebA_Spoof\Data\train\9866\spoof\472948.jpg,1
CelebA_Spoof\Data\train\9866\spoof\482147.jpg,1
CelebA_Spoof\Data\train\9866\spoof\483648.jpg,1
CelebA_Spoof\Data\train\9866\spoof\493647.jpg,1
CelebA_Spoof\Data\train\9867\spoof\002450.jpg,1
CelebA_Spoof\Data\train\9867\spoof\010682.jpg,1
CelebA_Spoof\Data\train\9867\spoof\020188.jpg,1
CelebA_Spoof\Data\train\9867\spoof\027039.jpg,1
CelebA_Spoof\Data\train\9867\spoof\040412.jpg,1
CelebA_Spoof\Data\train\9867\spoof\059134.jpg,1
CelebA_Spoof\Data\train\9867\spoof\089735.jpg,1
CelebA_Spoof\Data\train\9867\spoof\117430.jpg,1
CelebA_Spoof\Data\train\9867\spoof\132753.jpg,1
CelebA_Spoof\Data\train\9867\spoof\134003.jpg,1
CelebA_Spoof\Data\train\9867\spoof\138529.jpg,1
CelebA_Spoof\Data\train\9867\spoof\172998.jpg,1
CelebA_Spoof\Data\train\9867\spoof\177982.jpg,1
CelebA_Spoof\Data\train\9867\spoof\195316.jpg,1
CelebA_Spoof\Data\train\9867\spoof\220681.jpg,1
CelebA_Spoof\Data\train\9867\spoof\223289.jpg,1
CelebA_Spoof\Data\train\9867\spoof\230998.jpg,1
CelebA_Spoof\Data\train\9867\spoof\235820.jpg,1
CelebA_Spoof\Data\train\9867\spoof\235904.jpg,1
CelebA_Spoof\Data\train\9867\spoof\242388.jpg,1
CelebA_Spoof\Data\train\9867\spoof\265001.jpg,1
CelebA_Spoof\Data\train\9867\spoof\269565.jpg,1
CelebA_Spoof\Data\train\9867\spoof\324751.jpg,1
CelebA_Spoof\Data\train\9867\spoof\342949.jpg,1
CelebA_Spoof\Data\train\9867\spoof\361356.jpg,1
CelebA_Spoof\Data\train\9867\spoof\363715.jpg,1
CelebA_Spoof\Data\train\9867\spoof\379486.jpg,1
CelebA_Spoof\Data\train\9867\spoof\386622.jpg,1
CelebA_Spoof\Data\train\9867\spoof\397803.jpg,1
CelebA_Spoof\Data\train\9867\spoof\404442.jpg,1
CelebA_Spoof\Data\train\9867\spoof\408894.jpg,1
CelebA_Spoof\Data\train\9867\spoof\410628.jpg,1
CelebA_Spoof\Data\train\9867\spoof\412201.jpg,1
CelebA_Spoof\Data\train\9867\spoof\442732.jpg,1
CelebA_Spoof\Data\train\9867\spoof\446534.jpg,1
CelebA_Spoof\Data\train\9867\spoof\458101.jpg,1
CelebA_Spoof\Data\train\9867\spoof\459405.jpg,1
CelebA_Spoof\Data\train\9867\spoof\464158.jpg,1
CelebA_Spoof\Data\train\9867\spoof\467439.jpg,1
CelebA_Spoof\Data\train\9867\spoof\472854.jpg,1
CelebA_Spoof\Data\train\9867\spoof\476637.jpg,1
CelebA_Spoof\Data\train\9867\spoof\488532.jpg,1
CelebA_Spoof\Data\train\9868\spoof\008998.jpg,1
CelebA_Spoof\Data\train\9868\spoof\033542.jpg,1
CelebA_Spoof\Data\train\9868\spoof\038362.jpg,1
CelebA_Spoof\Data\train\9868\spoof\057707.jpg,1
CelebA_Spoof\Data\train\9868\spoof\073599.jpg,1
CelebA_Spoof\Data\train\9868\spoof\105465.jpg,1
CelebA_Spoof\Data\train\9868\spoof\117659.jpg,1
CelebA_Spoof\Data\train\9868\spoof\118504.jpg,1
CelebA_Spoof\Data\train\9868\spoof\119372.jpg,1
CelebA_Spoof\Data\train\9868\spoof\127221.jpg,1
CelebA_Spoof\Data\train\9868\spoof\136609.jpg,1
CelebA_Spoof\Data\train\9868\spoof\159122.jpg,1
CelebA_Spoof\Data\train\9868\spoof\175613.jpg,1
CelebA_Spoof\Data\train\9868\spoof\186040.jpg,1
CelebA_Spoof\Data\train\9868\spoof\197485.jpg,1
CelebA_Spoof\Data\train\9868\spoof\241268.jpg,1
CelebA_Spoof\Data\train\9868\spoof\244175.jpg,1
CelebA_Spoof\Data\train\9868\spoof\245117.jpg,1
CelebA_Spoof\Data\train\9868\spoof\256642.jpg,1
CelebA_Spoof\Data\train\9868\spoof\256732.jpg,1
CelebA_Spoof\Data\train\9868\spoof\268791.jpg,1
CelebA_Spoof\Data\train\9868\spoof\282530.jpg,1
CelebA_Spoof\Data\train\9868\spoof\284713.jpg,1
CelebA_Spoof\Data\train\9868\spoof\293108.jpg,1
CelebA_Spoof\Data\train\9868\spoof\293813.jpg,1
CelebA_Spoof\Data\train\9868\spoof\294750.jpg,1
CelebA_Spoof\Data\train\9868\spoof\296564.jpg,1
CelebA_Spoof\Data\train\9868\spoof\302528.jpg,1
CelebA_Spoof\Data\train\9868\spoof\313084.jpg,1
CelebA_Spoof\Data\train\9868\spoof\316392.jpg,1
CelebA_Spoof\Data\train\9868\spoof\333860.jpg,1
CelebA_Spoof\Data\train\9868\spoof\349419.jpg,1
CelebA_Spoof\Data\train\9868\spoof\355564.jpg,1
CelebA_Spoof\Data\train\9868\spoof\366756.jpg,1
CelebA_Spoof\Data\train\9868\spoof\387264.jpg,1
CelebA_Spoof\Data\train\9868\spoof\387350.jpg,1
CelebA_Spoof\Data\train\9868\spoof\429602.jpg,1
CelebA_Spoof\Data\train\9868\spoof\434835.jpg,1
CelebA_Spoof\Data\train\9868\spoof\436425.jpg,1
CelebA_Spoof\Data\train\9868\spoof\462322.jpg,1
CelebA_Spoof\Data\train\9868\spoof\465178.jpg,1
CelebA_Spoof\Data\train\9868\spoof\470122.jpg,1
CelebA_Spoof\Data\train\9868\spoof\493483.jpg,1
CelebA_Spoof\Data\train\987\spoof\028098.jpg,1
CelebA_Spoof\Data\train\987\spoof\028632.jpg,1
CelebA_Spoof\Data\train\987\spoof\051288.jpg,1
CelebA_Spoof\Data\train\987\spoof\110725.jpg,1
CelebA_Spoof\Data\train\987\spoof\110741.jpg,1
CelebA_Spoof\Data\train\987\spoof\110929.jpg,1
CelebA_Spoof\Data\train\987\spoof\114379.jpg,1
CelebA_Spoof\Data\train\987\spoof\127021.jpg,1
CelebA_Spoof\Data\train\987\spoof\132632.jpg,1
CelebA_Spoof\Data\train\987\spoof\134633.jpg,1
CelebA_Spoof\Data\train\987\spoof\140454.jpg,1
CelebA_Spoof\Data\train\987\spoof\142769.jpg,1
CelebA_Spoof\Data\train\987\spoof\148142.jpg,1
CelebA_Spoof\Data\train\987\spoof\160874.jpg,1
CelebA_Spoof\Data\train\987\spoof\166088.jpg,1
CelebA_Spoof\Data\train\987\spoof\229994.jpg,1
CelebA_Spoof\Data\train\987\spoof\235591.jpg,1
CelebA_Spoof\Data\train\987\spoof\242693.jpg,1
CelebA_Spoof\Data\train\987\spoof\250955.jpg,1
CelebA_Spoof\Data\train\987\spoof\262789.jpg,1
CelebA_Spoof\Data\train\987\spoof\272729.jpg,1
CelebA_Spoof\Data\train\987\spoof\274286.jpg,1
CelebA_Spoof\Data\train\987\spoof\283623.jpg,1
CelebA_Spoof\Data\train\987\spoof\288302.jpg,1
CelebA_Spoof\Data\train\987\spoof\297846.jpg,1
CelebA_Spoof\Data\train\987\spoof\303159.jpg,1
CelebA_Spoof\Data\train\987\spoof\314269.jpg,1
CelebA_Spoof\Data\train\987\spoof\331489.jpg,1
CelebA_Spoof\Data\train\987\spoof\332775.jpg,1
CelebA_Spoof\Data\train\987\spoof\353202.jpg,1
CelebA_Spoof\Data\train\987\spoof\365353.jpg,1
CelebA_Spoof\Data\train\987\spoof\375239.jpg,1
CelebA_Spoof\Data\train\987\spoof\376543.jpg,1
CelebA_Spoof\Data\train\987\spoof\378321.jpg,1
CelebA_Spoof\Data\train\987\spoof\404016.jpg,1
CelebA_Spoof\Data\train\987\spoof\405754.jpg,1
CelebA_Spoof\Data\train\987\spoof\448664.jpg,1
CelebA_Spoof\Data\train\987\spoof\460622.jpg,1
CelebA_Spoof\Data\train\987\spoof\462721.jpg,1
CelebA_Spoof\Data\train\987\spoof\463903.jpg,1
CelebA_Spoof\Data\train\9871\spoof\005514.jpg,1
CelebA_Spoof\Data\train\9871\spoof\008983.jpg,1
CelebA_Spoof\Data\train\9871\spoof\014017.jpg,1
CelebA_Spoof\Data\train\9871\spoof\018090.jpg,1
CelebA_Spoof\Data\train\9871\spoof\027823.jpg,1
CelebA_Spoof\Data\train\9871\spoof\028869.jpg,1
CelebA_Spoof\Data\train\9871\spoof\036798.jpg,1
CelebA_Spoof\Data\train\9871\spoof\038989.jpg,1
CelebA_Spoof\Data\train\9871\spoof\039109.jpg,1
CelebA_Spoof\Data\train\9871\spoof\041983.jpg,1
CelebA_Spoof\Data\train\9871\spoof\043762.jpg,1
CelebA_Spoof\Data\train\9871\spoof\044558.jpg,1
CelebA_Spoof\Data\train\9871\spoof\050839.jpg,1
CelebA_Spoof\Data\train\9871\spoof\061309.jpg,1
CelebA_Spoof\Data\train\9871\spoof\085863.jpg,1
CelebA_Spoof\Data\train\9871\spoof\095328.jpg,1
CelebA_Spoof\Data\train\9871\spoof\109923.jpg,1
CelebA_Spoof\Data\train\9871\spoof\112314.jpg,1
CelebA_Spoof\Data\train\9871\spoof\133454.jpg,1
CelebA_Spoof\Data\train\9871\spoof\136275.jpg,1
CelebA_Spoof\Data\train\9871\spoof\161539.jpg,1
CelebA_Spoof\Data\train\9871\spoof\174108.jpg,1
CelebA_Spoof\Data\train\9871\spoof\182452.jpg,1
CelebA_Spoof\Data\train\9871\spoof\189769.jpg,1
CelebA_Spoof\Data\train\9871\spoof\190092.jpg,1
CelebA_Spoof\Data\train\9871\spoof\190809.jpg,1
CelebA_Spoof\Data\train\9871\spoof\200091.jpg,1
CelebA_Spoof\Data\train\9871\spoof\214907.jpg,1
CelebA_Spoof\Data\train\9871\spoof\215591.jpg,1
CelebA_Spoof\Data\train\9871\spoof\215868.jpg,1
CelebA_Spoof\Data\train\9871\spoof\215908.jpg,1
CelebA_Spoof\Data\train\9871\spoof\220309.jpg,1
CelebA_Spoof\Data\train\9871\spoof\249724.jpg,1
CelebA_Spoof\Data\train\9871\spoof\250048.jpg,1
CelebA_Spoof\Data\train\9871\spoof\252825.jpg,1
CelebA_Spoof\Data\train\9871\spoof\256904.jpg,1
CelebA_Spoof\Data\train\9871\spoof\259984.jpg,1
CelebA_Spoof\Data\train\9871\spoof\260856.jpg,1
CelebA_Spoof\Data\train\9871\spoof\264268.jpg,1
CelebA_Spoof\Data\train\9871\spoof\266269.jpg,1
CelebA_Spoof\Data\train\9871\spoof\274241.jpg,1
CelebA_Spoof\Data\train\9871\spoof\275172.jpg,1
CelebA_Spoof\Data\train\9871\spoof\276044.jpg,1
CelebA_Spoof\Data\train\9871\spoof\277141.jpg,1
CelebA_Spoof\Data\train\9871\spoof\279166.jpg,1
CelebA_Spoof\Data\train\9871\spoof\292880.jpg,1
CelebA_Spoof\Data\train\9871\spoof\299178.jpg,1
CelebA_Spoof\Data\train\9871\spoof\306088.jpg,1
CelebA_Spoof\Data\train\9871\spoof\320107.jpg,1
CelebA_Spoof\Data\train\9871\spoof\338282.jpg,1
CelebA_Spoof\Data\train\9871\spoof\338669.jpg,1
CelebA_Spoof\Data\train\9871\spoof\349967.jpg,1
CelebA_Spoof\Data\train\9871\spoof\355195.jpg,1
CelebA_Spoof\Data\train\9871\spoof\355915.jpg,1
CelebA_Spoof\Data\train\9871\spoof\367065.jpg,1
CelebA_Spoof\Data\train\9871\spoof\374515.jpg,1
CelebA_Spoof\Data\train\9871\spoof\377982.jpg,1
CelebA_Spoof\Data\train\9871\spoof\380022.jpg,1
CelebA_Spoof\Data\train\9871\spoof\388998.jpg,1
CelebA_Spoof\Data\train\9871\spoof\391136.jpg,1
CelebA_Spoof\Data\train\9871\spoof\392703.jpg,1
CelebA_Spoof\Data\train\9871\spoof\393480.jpg,1
CelebA_Spoof\Data\train\9871\spoof\393528.jpg,1
CelebA_Spoof\Data\train\9871\spoof\398119.jpg,1
CelebA_Spoof\Data\train\9871\spoof\406876.jpg,1
CelebA_Spoof\Data\train\9871\spoof\415331.jpg,1
CelebA_Spoof\Data\train\9871\spoof\421876.jpg,1
CelebA_Spoof\Data\train\9871\spoof\422349.jpg,1
CelebA_Spoof\Data\train\9871\spoof\454432.jpg,1
CelebA_Spoof\Data\train\9871\spoof\473683.jpg,1
CelebA_Spoof\Data\train\9871\spoof\475405.jpg,1
CelebA_Spoof\Data\train\9871\spoof\484932.jpg,1
CelebA_Spoof\Data\train\9871\spoof\488088.jpg,1
CelebA_Spoof\Data\train\9871\spoof\489367.jpg,1
CelebA_Spoof\Data\train\9871\spoof\490195.jpg,1
CelebA_Spoof\Data\train\9872\spoof\003350.jpg,1
CelebA_Spoof\Data\train\9872\spoof\031963.jpg,1
CelebA_Spoof\Data\train\9872\spoof\033508.jpg,1
CelebA_Spoof\Data\train\9872\spoof\033831.jpg,1
CelebA_Spoof\Data\train\9872\spoof\039952.jpg,1
CelebA_Spoof\Data\train\9872\spoof\042122.jpg,1
CelebA_Spoof\Data\train\9872\spoof\047301.jpg,1
CelebA_Spoof\Data\train\9872\spoof\048989.jpg,1
CelebA_Spoof\Data\train\9872\spoof\049474.jpg,1
CelebA_Spoof\Data\train\9872\spoof\055674.jpg,1
CelebA_Spoof\Data\train\9872\spoof\058527.jpg,1
CelebA_Spoof\Data\train\9872\spoof\065585.jpg,1
CelebA_Spoof\Data\train\9872\spoof\065732.jpg,1
CelebA_Spoof\Data\train\9872\spoof\067851.jpg,1
CelebA_Spoof\Data\train\9872\spoof\070417.jpg,1
CelebA_Spoof\Data\train\9872\spoof\070563.jpg,1
CelebA_Spoof\Data\train\9872\spoof\074569.jpg,1
CelebA_Spoof\Data\train\9872\spoof\076170.jpg,1
CelebA_Spoof\Data\train\9872\spoof\092916.jpg,1
CelebA_Spoof\Data\train\9872\spoof\099773.jpg,1
CelebA_Spoof\Data\train\9872\spoof\103209.jpg,1
CelebA_Spoof\Data\train\9872\spoof\106216.jpg,1
CelebA_Spoof\Data\train\9872\spoof\109585.jpg,1
CelebA_Spoof\Data\train\9872\spoof\129728.jpg,1
CelebA_Spoof\Data\train\9872\spoof\130214.jpg,1
CelebA_Spoof\Data\train\9872\spoof\133419.jpg,1
CelebA_Spoof\Data\train\9872\spoof\135096.jpg,1
CelebA_Spoof\Data\train\9872\spoof\138715.jpg,1
CelebA_Spoof\Data\train\9872\spoof\157749.jpg,1
CelebA_Spoof\Data\train\9872\spoof\158553.jpg,1
CelebA_Spoof\Data\train\9872\spoof\177127.jpg,1
CelebA_Spoof\Data\train\9872\spoof\181735.jpg,1
CelebA_Spoof\Data\train\9872\spoof\190376.jpg,1
CelebA_Spoof\Data\train\9872\spoof\193430.jpg,1
CelebA_Spoof\Data\train\9872\spoof\198138.jpg,1
CelebA_Spoof\Data\train\9872\spoof\202684.jpg,1
CelebA_Spoof\Data\train\9872\spoof\216026.jpg,1
CelebA_Spoof\Data\train\9872\spoof\216447.jpg,1
CelebA_Spoof\Data\train\9872\spoof\217117.jpg,1
CelebA_Spoof\Data\train\9872\spoof\221468.jpg,1
CelebA_Spoof\Data\train\9872\spoof\224791.jpg,1
CelebA_Spoof\Data\train\9872\spoof\228995.jpg,1
CelebA_Spoof\Data\train\9872\spoof\233499.jpg,1
CelebA_Spoof\Data\train\9872\spoof\236723.jpg,1
CelebA_Spoof\Data\train\9872\spoof\239542.jpg,1
CelebA_Spoof\Data\train\9872\spoof\242080.jpg,1
CelebA_Spoof\Data\train\9872\spoof\252437.jpg,1
CelebA_Spoof\Data\train\9872\spoof\252626.jpg,1
CelebA_Spoof\Data\train\9872\spoof\252966.jpg,1
CelebA_Spoof\Data\train\9872\spoof\263114.jpg,1
CelebA_Spoof\Data\train\9872\spoof\267596.jpg,1
CelebA_Spoof\Data\train\9872\spoof\291546.jpg,1
CelebA_Spoof\Data\train\9872\spoof\294693.jpg,1
CelebA_Spoof\Data\train\9872\spoof\295279.jpg,1
CelebA_Spoof\Data\train\9872\spoof\300415.jpg,1
CelebA_Spoof\Data\train\9872\spoof\311108.jpg,1
CelebA_Spoof\Data\train\9872\spoof\342428.jpg,1
CelebA_Spoof\Data\train\9872\spoof\363135.jpg,1
CelebA_Spoof\Data\train\9872\spoof\376669.jpg,1
CelebA_Spoof\Data\train\9872\spoof\378847.jpg,1
CelebA_Spoof\Data\train\9872\spoof\390128.jpg,1
CelebA_Spoof\Data\train\9872\spoof\405520.jpg,1
CelebA_Spoof\Data\train\9872\spoof\412573.jpg,1
CelebA_Spoof\Data\train\9872\spoof\414711.jpg,1
CelebA_Spoof\Data\train\9872\spoof\421062.jpg,1
CelebA_Spoof\Data\train\9872\spoof\424571.jpg,1
CelebA_Spoof\Data\train\9872\spoof\433106.jpg,1
CelebA_Spoof\Data\train\9872\spoof\442290.jpg,1
CelebA_Spoof\Data\train\9872\spoof\443861.jpg,1
CelebA_Spoof\Data\train\9872\spoof\444062.jpg,1
CelebA_Spoof\Data\train\9872\spoof\447056.jpg,1
CelebA_Spoof\Data\train\9872\spoof\449844.jpg,1
CelebA_Spoof\Data\train\9872\spoof\457824.jpg,1
CelebA_Spoof\Data\train\9872\spoof\481669.jpg,1
CelebA_Spoof\Data\train\9872\spoof\483268.jpg,1
CelebA_Spoof\Data\train\9872\spoof\484187.jpg,1
CelebA_Spoof\Data\train\9872\spoof\488870.jpg,1
CelebA_Spoof\Data\train\9872\spoof\489936.jpg,1
CelebA_Spoof\Data\train\9872\spoof\492759.jpg,1
CelebA_Spoof\Data\train\9872\spoof\494327.jpg,1
CelebA_Spoof\Data\train\9873\spoof\001361.jpg,1
CelebA_Spoof\Data\train\9873\spoof\047841.jpg,1
CelebA_Spoof\Data\train\9873\spoof\077277.jpg,1
CelebA_Spoof\Data\train\9873\spoof\087825.jpg,1
CelebA_Spoof\Data\train\9873\spoof\091195.jpg,1
CelebA_Spoof\Data\train\9873\spoof\105151.jpg,1
CelebA_Spoof\Data\train\9873\spoof\108305.jpg,1
CelebA_Spoof\Data\train\9873\spoof\131175.jpg,1
CelebA_Spoof\Data\train\9873\spoof\135307.jpg,1
CelebA_Spoof\Data\train\9873\spoof\139288.jpg,1
CelebA_Spoof\Data\train\9873\spoof\148174.jpg,1
CelebA_Spoof\Data\train\9873\spoof\155605.jpg,1
CelebA_Spoof\Data\train\9873\spoof\166059.jpg,1
CelebA_Spoof\Data\train\9873\spoof\168454.jpg,1
CelebA_Spoof\Data\train\9873\spoof\168467.jpg,1
CelebA_Spoof\Data\train\9873\spoof\169847.jpg,1
CelebA_Spoof\Data\train\9873\spoof\193546.jpg,1
CelebA_Spoof\Data\train\9873\spoof\198720.jpg,1
CelebA_Spoof\Data\train\9873\spoof\218761.jpg,1
CelebA_Spoof\Data\train\9873\spoof\227557.jpg,1
CelebA_Spoof\Data\train\9873\spoof\240154.jpg,1
CelebA_Spoof\Data\train\9873\spoof\244595.jpg,1
CelebA_Spoof\Data\train\9873\spoof\273140.jpg,1
CelebA_Spoof\Data\train\9873\spoof\295148.jpg,1
CelebA_Spoof\Data\train\9873\spoof\335938.jpg,1
CelebA_Spoof\Data\train\9873\spoof\347346.jpg,1
CelebA_Spoof\Data\train\9873\spoof\369470.jpg,1
CelebA_Spoof\Data\train\9873\spoof\372157.jpg,1
CelebA_Spoof\Data\train\9873\spoof\387154.jpg,1
CelebA_Spoof\Data\train\9873\spoof\395854.jpg,1
CelebA_Spoof\Data\train\9873\spoof\398734.jpg,1
CelebA_Spoof\Data\train\9873\spoof\401903.jpg,1
CelebA_Spoof\Data\train\9873\spoof\421325.jpg,1
CelebA_Spoof\Data\train\9873\spoof\422791.jpg,1
CelebA_Spoof\Data\train\9873\spoof\428273.jpg,1
CelebA_Spoof\Data\train\9873\spoof\442979.jpg,1
CelebA_Spoof\Data\train\9873\spoof\453871.jpg,1
CelebA_Spoof\Data\train\9873\spoof\460546.jpg,1
CelebA_Spoof\Data\train\9873\spoof\467422.jpg,1
CelebA_Spoof\Data\train\9873\spoof\478926.jpg,1
CelebA_Spoof\Data\train\9876\spoof\000109.jpg,1
CelebA_Spoof\Data\train\9876\spoof\007883.jpg,1
CelebA_Spoof\Data\train\9876\spoof\028037.jpg,1
CelebA_Spoof\Data\train\9876\spoof\029461.jpg,1
CelebA_Spoof\Data\train\9876\spoof\056648.jpg,1
CelebA_Spoof\Data\train\9876\spoof\059483.jpg,1
CelebA_Spoof\Data\train\9876\spoof\064878.jpg,1
CelebA_Spoof\Data\train\9876\spoof\065624.jpg,1
CelebA_Spoof\Data\train\9876\spoof\068028.jpg,1
CelebA_Spoof\Data\train\9876\spoof\073760.jpg,1
CelebA_Spoof\Data\train\9876\spoof\086950.jpg,1
CelebA_Spoof\Data\train\9876\spoof\093562.jpg,1
CelebA_Spoof\Data\train\9876\spoof\094105.jpg,1
CelebA_Spoof\Data\train\9876\spoof\094118.jpg,1
CelebA_Spoof\Data\train\9876\spoof\098207.jpg,1
CelebA_Spoof\Data\train\9876\spoof\108464.jpg,1
CelebA_Spoof\Data\train\9876\spoof\108617.jpg,1
CelebA_Spoof\Data\train\9876\spoof\110754.jpg,1
CelebA_Spoof\Data\train\9876\spoof\114164.jpg,1
CelebA_Spoof\Data\train\9876\spoof\122876.jpg,1
CelebA_Spoof\Data\train\9876\spoof\130242.jpg,1
CelebA_Spoof\Data\train\9876\spoof\135661.jpg,1
CelebA_Spoof\Data\train\9876\spoof\141089.jpg,1
CelebA_Spoof\Data\train\9876\spoof\142981.jpg,1
CelebA_Spoof\Data\train\9876\spoof\143806.jpg,1
CelebA_Spoof\Data\train\9876\spoof\151336.jpg,1
CelebA_Spoof\Data\train\9876\spoof\151362.jpg,1
CelebA_Spoof\Data\train\9876\spoof\157072.jpg,1
CelebA_Spoof\Data\train\9876\spoof\158603.jpg,1
